lead_time_days,supplier_reliability,distance_km,season_q,order_value,item_category,carrier,weekend_flag,delayed
17.102413,0.8846702,2980.4397,1.0,1457.2715,1.0,1.0,0.0,0
18.296907,0.76867604,3375.1155,1.0,1605.8777,4.0,1.0,0.0,0
23.975855,0.62738574,3969.6106,0.0,1981.1062,1.0,2.0,0.0,0
22.839125,0.6606527,3270.0886,2.0,4754.9546,3.0,1.0,0.0,0
26.883703,0.75768214,2012.0879,2.0,1052.288,1.0,0.0,1.0,1
24.367409,0.77104145,4677.8945,2.0,2712.359,1.0,1.0,1.0,1
8.170746,0.50683933,3645.3435,1.0,4956.178,2.0,1.0,0.0,0
17.120445,0.9797,2662.0222,2.0,3097.785,4.0,2.0,0.0,0
9.624947,0.7878031,1073.9095,2.0,1052.4645,1.0,0.0,1.0,0
10.563776,0.79457915,3262.4263,2.0,4801.3525,0.0,2.0,1.0,0
28.026386,0.60573554,2979.0166,2.0,1688.1005,0.0,2.0,0.0,1
20.77498,0.8824936,3432.4834,1.0,248.87485,2.0,2.0,0.0,0
29.263123,0.86863226,3916.5676,2.0,2162.495,3.0,0.0,1.0,1
13.090464,0.547579,4579.4956,2.0,1210.872,3.0,0.0,1.0,0
16.58569,0.7974972,4747.83,3.0,4096.1304,1.0,1.0,1.0,1
15.126348,0.82909685,3169.4182,1.0,1107.5796,4.0,0.0,1.0,0
4.111325,0.9177841,4831.4824,1.0,4101.072,0.0,1.0,0.0,0
7.864358,0.6030456,4561.541,2.0,190.49338,2.0,2.0,1.0,1
16.301455,0.9388174,62.941067,2.0,4646.495,4.0,1.0,0.0,0
2.9538548,0.73074055,3206.2065,1.0,220.5457,4.0,2.0,1.0,0
28.012396,0.5482618,933.4236,0.0,4693.314,3.0,2.0,1.0,0
4.591467,0.5528106,1511.2036,2.0,377.71945,1.0,2.0,0.0,0
6.7414417,0.5989022,1522.626,2.0,4364.1924,3.0,2.0,0.0,0
23.194315,0.64137536,2441.4917,3.0,4158.3467,1.0,0.0,0.0,0
3.8111017,0.7482029,103.78758,2.0,2976.175,1.0,0.0,0.0,0
27.108065,0.8743756,1217.1923,2.0,189.57056,2.0,2.0,0.0,1
22.045328,0.5933629,194.14874,0.0,3109.5027,3.0,2.0,1.0,1
2.9900048,0.9963259,3270.265,1.0,3093.0537,1.0,2.0,0.0,0
21.063564,0.58076096,4451.9736,0.0,2790.4153,4.0,1.0,1.0,1
19.317228,0.799689,4989.0537,2.0,3161.3125,4.0,0.0,0.0,1
22.963133,0.9644702,2270.3567,2.0,4840.856,1.0,1.0,1.0,0
25.017738,0.9162537,1337.6985,3.0,4977.581,1.0,1.0,1.0,0
21.832167,0.8239446,4272.863,2.0,2607.2742,0.0,0.0,0.0,1
17.999113,0.8577465,610.13464,3.0,468.0851,2.0,1.0,1.0,0
10.351437,0.5671028,4872.483,2.0,678.50555,0.0,1.0,0.0,1
21.220936,0.50483155,3588.4453,3.0,3604.5508,4.0,0.0,1.0,1
28.752176,0.7170744,2544.4766,1.0,4909.9985,4.0,2.0,1.0,0
18.038132,0.54475945,528.42017,2.0,2185.9155,4.0,1.0,0.0,1
20.266,0.6788763,140.06989,2.0,499.21335,1.0,2.0,1.0,0
13.676713,0.6118714,2745.4343,2.0,1771.6923,3.0,0.0,1.0,1
22.927504,0.95817333,2098.56,2.0,1931.2013,2.0,2.0,0.0,0
29.932354,0.940028,4221.1895,3.0,4983.0107,1.0,1.0,0.0,0
5.6512904,0.90947145,3229.412,0.0,3436.051,2.0,2.0,0.0,0
6.869753,0.85697216,2187.887,1.0,598.1518,0.0,0.0,1.0,1
16.643696,0.57703596,1168.735,2.0,1692.0128,4.0,0.0,0.0,1
14.959887,0.5241837,2428.0898,2.0,252.30797,0.0,0.0,1.0,1
17.575523,0.82694393,856.82166,2.0,3268.772,1.0,1.0,0.0,1
2.4231474,0.8211291,3351.7126,0.0,3366.969,1.0,1.0,1.0,1
12.724017,0.6847122,3048.359,3.0,296.90875,2.0,0.0,1.0,1
17.90637,0.7363433,4059.8533,2.0,1684.2445,3.0,0.0,0.0,0
17.970549,0.74457467,2275.17,1.0,4515.1636,4.0,2.0,0.0,1
20.062685,0.61996406,1429.3102,3.0,4135.812,1.0,2.0,0.0,0
21.886265,0.65708333,4190.157,1.0,2875.3208,1.0,0.0,1.0,1
19.60487,0.7091948,3470.4355,0.0,2428.2705,0.0,2.0,0.0,1
23.917051,0.8015895,3548.2104,3.0,4964.331,2.0,2.0,0.0,0
19.11806,0.9779096,2664.0186,1.0,3613.7559,4.0,2.0,1.0,0
16.587723,0.7692423,4386.094,3.0,4763.65,0.0,0.0,0.0,1
18.579697,0.8655819,1177.5283,2.0,367.2102,4.0,1.0,1.0,0
3.9346077,0.90350056,2038.3755,0.0,1068.6343,1.0,0.0,1.0,0
8.921539,0.55675405,3991.3513,1.0,165.24406,4.0,0.0,1.0,0
16.294594,0.82656235,708.1565,3.0,4340.9087,0.0,2.0,1.0,0
26.31663,0.74105537,4050.142,3.0,3474.2148,4.0,2.0,1.0,0
20.692495,0.7862155,1795.3463,0.0,896.48175,1.0,0.0,0.0,0
3.6218343,0.5192085,671.2433,3.0,4871.211,1.0,1.0,1.0,0
18.175974,0.9531079,441.78995,3.0,4779.428,1.0,0.0,0.0,0
7.430402,0.9763921,4222.992,2.0,1130.743,0.0,2.0,0.0,0
22.28648,0.50174093,3904.147,0.0,3238.5786,3.0,1.0,0.0,1
24.995785,0.6063958,1475.8047,2.0,3343.8335,0.0,0.0,0.0,0
18.210232,0.59009707,625.99286,1.0,30.043608,2.0,2.0,0.0,1
18.149515,0.89065224,1273.8104,0.0,3447.0112,4.0,0.0,0.0,1
10.819152,0.79904,1104.2888,3.0,1114.4875,2.0,0.0,1.0,0
13.941251,0.58866686,3678.6255,2.0,4507.5806,4.0,2.0,0.0,0
26.059143,0.90698546,1117.0372,0.0,4194.1504,3.0,1.0,0.0,0
21.97629,0.6767374,1119.6876,1.0,4527.415,3.0,2.0,1.0,0
16.072857,0.73042846,209.72725,3.0,3790.1943,4.0,0.0,0.0,0
11.67874,0.6936533,3004.4556,1.0,832.8781,0.0,1.0,1.0,0
2.4610124,0.7606901,3460.4487,1.0,1809.166,1.0,1.0,1.0,0
5.1472144,0.74007124,3284.7778,0.0,3547.568,1.0,0.0,1.0,1
6.5977306,0.637292,2864.566,0.0,1623.392,0.0,0.0,1.0,0
11.828123,0.712278,4832.071,3.0,3553.0645,0.0,0.0,0.0,1
28.380165,0.95416856,2390.0557,3.0,1687.432,0.0,1.0,0.0,0
15.649448,0.7514471,4307.676,0.0,896.87,4.0,1.0,1.0,1
7.8103647,0.9581932,3247.749,2.0,2595.6375,4.0,1.0,1.0,0
4.066754,0.7750635,466.6016,2.0,3434.2766,2.0,0.0,0.0,0
10.810861,0.88440865,4059.938,3.0,2590.8064,4.0,2.0,0.0,0
24.656189,0.64679563,2942.7234,2.0,3212.9177,1.0,2.0,1.0,1
12.116941,0.89520675,3284.952,3.0,2195.8745,2.0,2.0,0.0,0
23.402668,0.6321608,942.1258,0.0,3893.8733,4.0,0.0,0.0,0
24.278444,0.509775,2215.576,0.0,3253.3325,0.0,2.0,0.0,0
4.2138023,0.58036447,4408.8833,1.0,2877.287,0.0,0.0,0.0,1
18.651133,0.5108264,1116.3844,1.0,2182.505,2.0,1.0,1.0,1
28.813786,0.9735313,50.618286,3.0,2683.2805,1.0,0.0,1.0,0
12.662004,0.9999885,1324.6681,1.0,264.5385,3.0,0.0,0.0,0
2.4773786,0.88111514,2463.3352,1.0,3336.9312,3.0,1.0,0.0,0
27.775778,0.5540641,4115.326,2.0,1030.0145,1.0,0.0,1.0,1
26.626322,0.9494727,3234.29,3.0,4302.1436,0.0,2.0,0.0,0
16.142101,0.8718881,4599.3643,0.0,4063.5955,0.0,1.0,0.0,0
17.01534,0.66612226,2305.044,2.0,2644.494,2.0,2.0,1.0,0
7.140492,0.751139,1984.5354,1.0,4237.184,1.0,0.0,1.0,1
24.764072,0.8308797,1195.5201,0.0,3357.308,0.0,2.0,0.0,0
15.459401,0.51202524,1129.4093,3.0,714.88763,3.0,0.0,0.0,0
1.9824561,0.75077045,3693.744,3.0,3706.456,4.0,1.0,0.0,0
20.807434,0.8661977,447.77765,0.0,4979.074,4.0,1.0,0.0,0
28.564392,0.5941127,1251.4323,3.0,214.47678,0.0,2.0,1.0,0
25.045364,0.7218953,4435.1816,2.0,1232.148,0.0,0.0,1.0,1
9.038746,0.7662651,2905.758,2.0,2992.7263,2.0,0.0,0.0,0
2.5464275,0.8677827,280.60867,1.0,2081.8203,4.0,0.0,0.0,0
28.270191,0.98222685,3536.0625,1.0,3191.4055,2.0,2.0,1.0,0
28.17482,0.9241378,2558.0776,0.0,2936.1577,2.0,1.0,1.0,0
16.440044,0.8107592,4279.8823,0.0,3942.0674,4.0,0.0,1.0,1
19.627205,0.79182035,3428.0476,0.0,363.80557,3.0,2.0,1.0,1
14.415401,0.80159336,72.01061,2.0,2208.674,4.0,0.0,1.0,0
13.173196,0.7725893,1068.4084,0.0,4301.6685,4.0,0.0,1.0,0
4.4640045,0.52968144,1326.9203,2.0,1820.1819,4.0,1.0,0.0,0
3.805834,0.8491482,3526.0498,2.0,2523.9062,2.0,2.0,1.0,0
7.7492323,0.8581684,2571.1052,1.0,117.677345,1.0,2.0,0.0,0
25.26258,0.7562402,3749.865,0.0,1128.6277,0.0,0.0,0.0,1
5.229137,0.9351938,2588.6926,2.0,2323.6392,3.0,2.0,1.0,0
7.5742607,0.8362184,1670.5538,3.0,2000.851,1.0,2.0,1.0,0
16.909807,0.68133235,563.1202,1.0,3576.128,0.0,0.0,0.0,0
7.2388053,0.50984716,1052.9794,3.0,3063.281,4.0,1.0,1.0,0
5.732994,0.52958083,2033.8615,1.0,4402.61,2.0,1.0,0.0,0
17.33617,0.67589915,2779.6987,0.0,4275.3057,2.0,1.0,1.0,0
11.674705,0.73105264,4696.2554,2.0,1213.687,3.0,1.0,0.0,0
19.158619,0.58343554,1236.6149,3.0,98.01726,1.0,1.0,1.0,1
27.453955,0.59466416,3347.1204,3.0,4273.809,4.0,1.0,0.0,1
5.378801,0.6151057,805.10223,3.0,1652.3131,2.0,1.0,1.0,1
27.489576,0.89025664,3583.078,0.0,1742.0774,2.0,1.0,0.0,1
27.172209,0.8856439,106.137344,0.0,800.39,1.0,1.0,1.0,0
25.04354,0.6914695,3296.8037,2.0,3468.1062,3.0,0.0,0.0,1
19.307291,0.5861822,857.9274,3.0,1407.7435,1.0,1.0,0.0,1
18.984253,0.5554542,942.606,3.0,891.94806,3.0,2.0,1.0,0
19.537167,0.5435647,2816.5928,1.0,2521.9197,4.0,2.0,0.0,1
21.02437,0.6956396,1908.2871,1.0,3754.5754,0.0,2.0,1.0,1
1.4779838,0.52277124,2382.9604,2.0,1355.297,2.0,2.0,0.0,0
28.784685,0.66681755,1579.0,3.0,3612.9746,3.0,2.0,1.0,1
17.98251,0.9807666,4769.662,0.0,2315.2559,1.0,1.0,0.0,0
23.66251,0.7537523,1488.7477,3.0,2024.8259,0.0,2.0,0.0,0
11.941174,0.91132236,2733.1348,3.0,1804.0092,2.0,2.0,1.0,0
1.3595192,0.56463295,4279.06,0.0,736.44904,2.0,0.0,1.0,0
15.782305,0.6340394,3337.695,3.0,1669.8425,4.0,0.0,0.0,0
15.708513,0.9732732,1647.7458,2.0,4397.4653,4.0,0.0,0.0,0
13.672689,0.691776,2784.5615,3.0,519.8129,0.0,1.0,0.0,1
10.851794,0.8242031,460.80606,0.0,4791.917,1.0,2.0,1.0,0
8.244957,0.9880634,2751.1477,3.0,546.40765,0.0,1.0,1.0,0
16.298801,0.7753939,2185.376,0.0,1816.5378,4.0,2.0,0.0,0
11.883066,0.65267295,3801.7717,0.0,3035.4678,1.0,0.0,1.0,0
29.128025,0.7659742,4247.119,1.0,4190.8286,4.0,1.0,1.0,1
6.014892,0.5273186,1038.1018,2.0,726.4783,0.0,2.0,1.0,0
10.270302,0.55618495,453.60272,0.0,714.1001,2.0,0.0,0.0,0
9.524854,0.5035856,1983.2571,1.0,3145.607,0.0,2.0,0.0,0
16.755966,0.942105,2694.0444,1.0,1470.8057,2.0,0.0,1.0,0
15.479128,0.8356402,1915.1697,0.0,3226.0654,0.0,2.0,0.0,0
19.668474,0.64916486,3161.3777,0.0,4104.71,0.0,0.0,0.0,1
28.55005,0.6105807,2552.9739,0.0,393.58386,0.0,1.0,0.0,1
9.271412,0.8415383,4686.299,3.0,4224.026,3.0,2.0,0.0,0
21.090376,0.95976603,2076.486,3.0,197.55093,3.0,1.0,0.0,0
1.7261659,0.6495696,458.34616,2.0,4495.1426,2.0,1.0,0.0,0
8.609265,0.66077954,1544.5784,2.0,4878.3345,0.0,2.0,0.0,0
14.447872,0.9271204,3049.1746,0.0,3340.6016,1.0,2.0,0.0,0
1.8988489,0.94668794,1317.3242,0.0,4921.434,1.0,0.0,1.0,0
18.912415,0.95701826,1381.4928,1.0,4111.7393,4.0,1.0,1.0,0
20.671007,0.6465771,1730.8838,3.0,231.38385,3.0,2.0,0.0,1
22.65522,0.5601563,3743.4019,1.0,29.016611,0.0,1.0,1.0,0
15.98066,0.7199988,4703.6597,3.0,113.78446,0.0,0.0,0.0,1
18.514395,0.64788246,1784.3644,1.0,2265.0156,1.0,0.0,1.0,0
12.485892,0.94193333,1017.6658,1.0,3120.6792,1.0,2.0,1.0,1
2.196338,0.51831746,2132.1528,3.0,2412.5444,2.0,1.0,0.0,0
3.898604,0.81694025,1791.6064,1.0,3388.8804,4.0,2.0,0.0,0
19.994883,0.95309067,4950.6235,2.0,2253.517,0.0,2.0,1.0,1
29.871103,0.9883352,2346.148,2.0,222.39337,2.0,0.0,0.0,0
1.4582939,0.8250653,3412.4526,2.0,1138.5719,2.0,1.0,1.0,0
17.169922,0.97496146,4573.251,2.0,4963.195,3.0,0.0,0.0,0
22.779253,0.53782976,3163.8547,3.0,1735.8606,2.0,2.0,1.0,0
24.97647,0.67963916,1284.4235,1.0,1630.581,2.0,1.0,0.0,0
16.810942,0.50435734,3056.68,1.0,772.4323,1.0,2.0,0.0,1
18.977564,0.9905919,2039.2878,2.0,4935.847,4.0,0.0,1.0,0
21.205023,0.95136327,2140.6318,1.0,1159.9921,1.0,0.0,1.0,1
25.91002,0.5140263,4897.6567,0.0,3237.6646,0.0,2.0,0.0,1
4.5463967,0.50906634,1429.0255,1.0,219.81682,0.0,1.0,0.0,0
27.859283,0.68348473,2371.229,2.0,341.69693,0.0,0.0,0.0,0
1.7545047,0.629269,841.34186,2.0,3586.591,1.0,2.0,1.0,0
25.249792,0.92346615,933.79376,1.0,3179.489,4.0,1.0,1.0,0
3.2254725,0.5802422,3037.2478,2.0,3404.0103,0.0,0.0,1.0,0
6.644218,0.8953247,3767.5278,1.0,1162.5424,0.0,0.0,1.0,0
1.1129303,0.77722985,3200.4763,2.0,4924.596,2.0,2.0,0.0,0
13.912444,0.6886959,1679.9558,1.0,2796.292,2.0,0.0,0.0,1
10.696418,0.5728599,345.10995,3.0,4848.0454,2.0,1.0,1.0,0
5.8137946,0.99884564,2377.8062,2.0,829.21106,0.0,0.0,1.0,0
14.0816145,0.80899304,2546.1348,2.0,2031.4465,1.0,2.0,0.0,1
12.668756,0.7196911,3864.7253,1.0,1685.0708,1.0,2.0,0.0,1
23.26217,0.6855638,3219.4333,3.0,3777.824,3.0,2.0,0.0,1
26.90078,0.9528641,4362.73,1.0,3740.3813,3.0,2.0,0.0,0
19.92445,0.9105959,3925.7651,3.0,2437.8535,4.0,0.0,1.0,0
4.607901,0.9055929,1861.095,0.0,90.578545,2.0,2.0,1.0,0
9.566333,0.8080992,3179.496,3.0,884.2765,2.0,0.0,1.0,0
27.48623,0.9439783,3749.0684,3.0,260.82568,2.0,1.0,0.0,0
3.5733004,0.6496392,4786.5576,0.0,4236.6025,1.0,2.0,0.0,0
12.79882,0.8518531,2140.6433,0.0,1455.9601,0.0,0.0,0.0,0
28.332634,0.7022239,3258.9958,3.0,598.43396,2.0,0.0,1.0,1
28.56928,0.7999994,1993.686,1.0,1777.3201,1.0,0.0,1.0,0
12.924892,0.9990765,3702.2495,2.0,395.67368,1.0,1.0,0.0,0
20.35451,0.99226236,4564.366,0.0,4894.497,3.0,1.0,0.0,1
14.245623,0.7563095,4600.169,1.0,1581.8894,0.0,1.0,1.0,0
22.850355,0.78693175,827.5832,2.0,4666.003,0.0,0.0,0.0,0
1.9158586,0.9486609,1060.2782,3.0,3416.8162,1.0,0.0,0.0,0
5.1805573,0.9928179,3786.901,1.0,2834.8738,2.0,0.0,0.0,1
18.811766,0.8893039,3173.499,0.0,2382.73,4.0,0.0,0.0,0
7.7440157,0.53259224,4530.2812,1.0,3440.0266,2.0,1.0,1.0,0
20.315517,0.66131985,1603.3127,2.0,3434.514,1.0,0.0,1.0,1
11.185465,0.94828117,4247.703,3.0,62.50009,1.0,0.0,0.0,0
26.71272,0.88417625,3434.6904,3.0,4539.841,1.0,1.0,1.0,1
24.758522,0.8711165,1017.5087,3.0,1846.1375,1.0,1.0,1.0,0
15.292296,0.8339616,676.14716,0.0,1772.8329,3.0,2.0,1.0,0
23.413958,0.70763195,3528.482,2.0,2038.8868,3.0,1.0,0.0,1
8.862999,0.70162064,834.38446,2.0,3429.5613,3.0,2.0,0.0,0
15.333533,0.9044663,3981.9287,1.0,1886.3285,1.0,2.0,1.0,1
6.7269797,0.64689016,2807.6204,3.0,1875.417,1.0,1.0,1.0,0
25.965698,0.8424159,2410.492,3.0,326.68976,0.0,1.0,0.0,1
24.868961,0.8631043,1413.8688,0.0,2089.042,3.0,0.0,0.0,0
27.16234,0.922278,4920.0356,3.0,755.8976,4.0,2.0,0.0,0
26.446833,0.6599428,3624.7273,3.0,4279.39,0.0,2.0,1.0,1
28.82829,0.8709446,3901.415,2.0,1679.2103,0.0,1.0,0.0,1
7.621751,0.55324495,3855.1191,1.0,4804.7285,1.0,1.0,0.0,0
28.022905,0.5690309,2940.8772,3.0,3425.7947,3.0,0.0,0.0,1
17.565182,0.708668,4701.5093,2.0,3783.196,1.0,1.0,1.0,0
13.2523575,0.52761286,2939.9165,3.0,4739.2783,0.0,0.0,0.0,1
17.250843,0.9738492,2624.2256,2.0,1202.2844,1.0,0.0,1.0,0
10.935469,0.9509479,1404.8667,3.0,2840.782,1.0,0.0,0.0,0
9.368037,0.5244669,1444.5928,1.0,213.22177,1.0,1.0,0.0,0
7.998116,0.91915584,3697.5754,0.0,512.7858,2.0,1.0,1.0,0
3.3904116,0.7544371,1707.0988,1.0,1839.2687,1.0,1.0,1.0,0
15.400382,0.8509815,3657.1182,3.0,3415.6843,0.0,2.0,1.0,0
26.745089,0.9434656,4765.8984,2.0,4160.151,0.0,1.0,0.0,1
19.274406,0.78848726,2224.5718,2.0,1289.457,3.0,2.0,0.0,0
16.108294,0.5581635,531.7619,2.0,3747.8953,3.0,0.0,1.0,1
13.429194,0.5012893,3349.405,2.0,1129.2129,1.0,0.0,1.0,1
14.467648,0.74846077,97.13901,0.0,40.217476,4.0,1.0,1.0,0
7.069043,0.97461605,3945.6675,1.0,281.521,2.0,0.0,1.0,0
24.86514,0.7863109,2651.983,0.0,2931.9375,3.0,2.0,0.0,0
6.753106,0.68646955,2474.1743,1.0,2490.7664,3.0,0.0,1.0,0
21.78206,0.515461,2868.7388,2.0,1359.4219,1.0,2.0,1.0,1
23.039566,0.9574897,2606.2224,3.0,42.673813,2.0,2.0,0.0,0
17.671202,0.66357833,1652.6975,0.0,2844.3716,2.0,1.0,0.0,0
26.024864,0.8523887,1443.4691,2.0,4089.8572,2.0,0.0,0.0,1
9.44046,0.8471186,2105.7224,0.0,352.03894,3.0,1.0,0.0,0
26.5669,0.62694156,4479.801,0.0,3685.0076,1.0,1.0,1.0,0
22.152903,0.5318888,720.0838,3.0,3176.3677,0.0,1.0,0.0,1
24.163746,0.6925002,1657.5847,2.0,2401.9802,0.0,0.0,1.0,0
20.272812,0.6585655,1001.88715,0.0,251.22336,2.0,0.0,0.0,0
25.543947,0.8501282,2164.3281,0.0,4618.6216,4.0,2.0,1.0,0
29.799868,0.90989125,710.8172,0.0,2392.4304,1.0,0.0,1.0,0
13.184723,0.6112227,3815.9382,1.0,2004.0387,2.0,1.0,1.0,1
24.603556,0.7641155,562.1636,0.0,4308.762,0.0,2.0,0.0,0
22.592813,0.5203042,3343.0474,2.0,4229.4355,3.0,0.0,1.0,1
14.133235,0.6071279,1375.1661,1.0,3639.0322,0.0,2.0,1.0,0
27.881521,0.8808808,2387.3406,2.0,4148.5063,2.0,1.0,1.0,1
12.438352,0.89669913,1039.9404,0.0,630.3991,4.0,1.0,0.0,0
17.398512,0.88820225,3664.6072,0.0,3806.9685,1.0,2.0,0.0,0
4.0723286,0.57119393,4743.9663,0.0,1646.89,4.0,2.0,0.0,0
7.5474806,0.77551734,1147.6392,0.0,4338.799,0.0,1.0,0.0,0
25.38019,0.7113542,4768.1084,0.0,1857.455,0.0,0.0,1.0,1
12.500029,0.99574316,1660.1053,1.0,280.9767,0.0,2.0,1.0,0
12.428438,0.82703495,2811.3435,3.0,2077.7573,1.0,0.0,0.0,0
8.13345,0.96760106,3522.8704,2.0,3786.3174,2.0,2.0,1.0,0
15.2567,0.57267517,1036.3796,1.0,2509.651,4.0,1.0,0.0,0
24.368692,0.7254366,2251.5815,3.0,3820.5332,1.0,1.0,0.0,0
26.959759,0.8858038,385.74603,3.0,186.01596,1.0,2.0,1.0,0
3.0333185,0.68392885,3500.4163,3.0,894.0494,0.0,2.0,0.0,0
17.669802,0.81625426,2112.2498,3.0,2822.4036,3.0,0.0,0.0,1
14.550928,0.7558511,4463.6406,2.0,1932.7156,2.0,2.0,1.0,1
18.814173,0.9959647,1406.2599,3.0,3404.077,0.0,1.0,0.0,0
13.970995,0.5869363,4621.8267,1.0,4813.1455,2.0,1.0,0.0,1
12.560699,0.9676744,748.1472,3.0,3302.7112,1.0,1.0,0.0,0
14.684541,0.70078546,3054.484,0.0,2092.6409,2.0,2.0,1.0,0
17.877975,0.7339965,1573.6505,1.0,2716.3965,1.0,0.0,0.0,1
15.528513,0.76430094,949.819,3.0,4565.004,3.0,1.0,0.0,0
14.692189,0.6326833,514.989,0.0,3368.2163,0.0,2.0,0.0,0
24.717224,0.98182875,3295.4307,2.0,4017.8657,2.0,1.0,0.0,1
22.623793,0.9557436,1204.1813,1.0,1514.5769,3.0,1.0,1.0,1
10.899977,0.9864526,2885.4314,0.0,3724.1626,0.0,1.0,1.0,0
24.216736,0.99845976,4898.1226,0.0,705.7625,4.0,1.0,1.0,0
25.755869,0.8349,1614.011,2.0,3751.3804,3.0,2.0,1.0,0
5.451274,0.7258428,222.97418,2.0,4408.9775,1.0,2.0,1.0,0
17.89779,0.92536694,756.9719,2.0,4502.16,2.0,2.0,1.0,0
9.274048,0.51190245,640.6439,0.0,591.7844,3.0,0.0,0.0,0
22.435997,0.917202,2343.2534,1.0,4151.1113,2.0,0.0,0.0,0
7.9247746,0.74864304,3736.0203,0.0,558.58325,3.0,2.0,0.0,0
20.470703,0.83661,1517.3997,0.0,2397.2007,4.0,1.0,0.0,0
8.398615,0.68702304,771.9217,1.0,3415.7825,1.0,1.0,1.0,0
15.823169,0.68431157,3221.7954,2.0,2426.403,0.0,1.0,0.0,0
28.510748,0.5158586,1540.842,1.0,1706.1489,2.0,1.0,0.0,1
12.057919,0.7118947,2897.0933,0.0,3422.2676,2.0,2.0,1.0,0
26.396416,0.7041771,4672.2437,0.0,3307.7852,3.0,1.0,0.0,1
29.621393,0.6123955,1492.1675,1.0,2918.6343,1.0,1.0,0.0,0
26.370674,0.62366164,2586.8335,1.0,2646.8591,4.0,1.0,0.0,0
5.810115,0.7920698,4043.719,3.0,3531.642,0.0,0.0,1.0,0
24.770088,0.6588857,3474.0046,2.0,2021.1549,2.0,2.0,0.0,0
1.9323325,0.91512597,3769.817,3.0,353.15356,2.0,0.0,1.0,0
12.405755,0.55569255,3874.2185,0.0,2691.898,3.0,0.0,1.0,0
26.251268,0.7888225,2722.5842,1.0,3620.0432,1.0,0.0,0.0,1
20.973814,0.58002234,2703.5073,0.0,1502.808,4.0,0.0,1.0,1
16.449472,0.76412034,3608.5034,0.0,712.3482,0.0,0.0,0.0,0
12.248056,0.77627295,3503.359,3.0,4560.0874,4.0,0.0,1.0,0
24.556612,0.8211489,3366.7854,1.0,4320.111,2.0,0.0,1.0,0
21.577194,0.71371245,1941.5668,2.0,3095.9868,2.0,2.0,0.0,0
14.583755,0.7547373,4151.286,1.0,3935.1697,1.0,0.0,0.0,0
26.882046,0.59047633,1219.2043,0.0,4844.3384,1.0,2.0,0.0,1
7.6684923,0.73150766,820.8732,3.0,2850.6023,2.0,2.0,1.0,0
5.941354,0.6865152,1758.553,2.0,1228.4666,1.0,2.0,0.0,0
19.64131,0.83306557,1306.4646,2.0,3197.6719,0.0,1.0,0.0,0
29.187836,0.71741086,3332.7534,2.0,4573.8223,2.0,0.0,0.0,1
8.170441,0.88967085,1193.5383,1.0,3453.8396,2.0,1.0,0.0,0
8.240441,0.71299607,3299.6248,1.0,140.93954,3.0,1.0,0.0,0
5.0454664,0.6178856,2590.453,3.0,4586.4917,2.0,2.0,0.0,0
25.956343,0.63684434,804.6278,0.0,3770.8396,2.0,0.0,1.0,0
7.565529,0.5226426,1329.0615,1.0,2015.1367,2.0,0.0,0.0,0
15.592177,0.7699594,2632.5476,1.0,4937.5845,2.0,1.0,1.0,0
29.735302,0.91544044,3678.8713,2.0,3611.18,3.0,2.0,1.0,0
1.3520861,0.8845559,2021.3456,3.0,4128.951,3.0,0.0,1.0,0
17.138096,0.7188947,1202.5216,3.0,4716.4014,4.0,2.0,1.0,0
15.856382,0.5980602,1510.6371,2.0,207.49654,2.0,2.0,0.0,0
24.415974,0.93174225,520.8301,0.0,3874.355,0.0,1.0,0.0,0
11.3031645,0.5283905,174.49004,3.0,1937.8687,2.0,1.0,0.0,0
12.8998995,0.69961137,4866.99,1.0,4346.684,1.0,1.0,1.0,1
5.8702016,0.9283076,527.2292,1.0,4395.6904,0.0,2.0,0.0,0
22.483643,0.69658834,668.1924,3.0,4144.806,4.0,0.0,0.0,0
23.756557,0.5589377,4361.2725,1.0,3898.211,3.0,0.0,0.0,1
4.9632363,0.63297474,3334.3508,1.0,3973.4714,3.0,1.0,1.0,1
12.410255,0.80001473,2208.559,3.0,1489.797,3.0,0.0,1.0,0
26.894245,0.576018,3262.6658,1.0,2038.5758,4.0,1.0,1.0,0
1.0785109,0.8274677,4678.175,2.0,584.1239,3.0,2.0,1.0,0
9.664013,0.719081,541.91766,0.0,4154.652,3.0,1.0,1.0,0
17.096226,0.6671947,1256.3696,3.0,3233.5723,3.0,2.0,0.0,0
10.688722,0.6204627,4308.487,1.0,3067.4563,3.0,1.0,1.0,1
8.889311,0.911665,3914.1648,2.0,1237.9294,3.0,0.0,0.0,0
14.341087,0.69833696,4971.571,2.0,3079.03,0.0,1.0,0.0,0
6.26417,0.8692396,1603.8486,1.0,2278.2131,2.0,1.0,0.0,0
16.359133,0.7201776,4727.1875,1.0,4976.391,1.0,0.0,0.0,1
21.494183,0.5459336,1751.2598,0.0,4316.7104,4.0,1.0,1.0,0
17.683554,0.720253,3589.7112,1.0,2634.6545,2.0,0.0,0.0,0
3.7001705,0.7538439,4419.5776,1.0,4044.1934,2.0,2.0,1.0,1
25.48785,0.7289211,895.3714,1.0,830.87994,2.0,1.0,1.0,0
6.0743575,0.9081209,1067.9114,1.0,515.98846,3.0,0.0,0.0,0
23.179548,0.9554257,2925.7454,2.0,3156.9475,3.0,0.0,0.0,0
11.456388,0.89338934,4226.9326,3.0,3636.6614,1.0,1.0,1.0,0
